지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),전운량(10분위),중하층운량(10분위),시정(10m),지면온도(°C)
백령도,2024-11-25 10:00,9.5,4.5,110.0,55.0,6.5,0.8,1021.5,1025.9,7.0,0.0,2950.0,10.3
백령도,2024-11-25 11:00,10.7,4.4,110.0,59.0,7.6,3.0,1020.9,1025.3,7.0,0.0,3329.0,13.7
백령도,2024-11-25 12:00,10.9,4.9,140.0,65.0,8.4,4.5,1019.3,1023.7,8.0,3.0,2195.0,14.5
백령도,2024-11-25 13:00,10.9,5.1,140.0,68.0,8.8,5.2,1017.8,1022.2,10.0,4.0,2067.0,13.5
백령도,2024-11-25 14:00,10.9,5.9,110.0,70.0,9.1,5.6,1016.3,1020.7,10.0,4.0,1949.0,12.0
백령도,2024-11-25 15:00,11.2,6.6,140.0,71.0,9.4,6.1,1014.5,1018.9,10.0,6.0,1899.0,12.0
백령도,2024-11-25 16:00,11.6,7.2,140.0,74.0,10.1,7.1,1013.2,1017.6,10.0,8.0,1636.0,12.0
백령도,2024-11-25 17:00,11.7,6.8,140.0,84.0,11.5,9.0,1012.1,1016.4,10.0,8.0,833.0,10.3
백령도,2024-11-25 18:00,12.6,9.1,160.0,86.0,12.5,10.3,1012.0,1016.3,10.0,8.0,647.0,11.1
백령도,2024-11-25 19:00,12.8,7.9,180.0,86.0,12.7,10.5,1011.0,1015.3,10.0,8.0,718.0,11.1
백령도,2024-11-25 20:00,12.6,9.7,180.0,85.0,12.4,10.1,1009.9,1014.2,10.0,8.0,666.0,11.0
백령도,2024-11-25 21:00,12.6,10.0,180.0,92.0,13.4,11.3,1008.8,1013.1,10.0,8.0,407.0,11.6
백령도,2024-11-25 22:00,10.6,4.7,290.0,93.0,11.9,9.5,1009.2,1013.6,10.0,9.0,1240.0,10.3
백령도,2024-11-25 23:00,10.0,3.8,290.0,93.0,11.4,8.9,1008.5,1012.9,10.0,9.0,1041.0,9.7
백령도,2024-11-26 00:00,9.5,2.8,270.0,93.0,11.0,8.4,1007.6,1012.0,10.0,10.0,1093.0,9.2
백령도,2024-11-26 01:00,9.3,3.6,270.0,91.0,10.6,7.9,1006.9,1011.3,10.0,8.0,2361.0,8.8
백령도,2024-11-26 02:00,9.0,3.8,270.0,89.0,10.2,7.2,1006.1,1010.5,10.0,9.0,2377.0,8.6
백령도,2024-11-26 03:00,9.1,4.0,270.0,90.0,10.4,7.5,1005.6,1010.0,10.0,7.0,3306.0,8.6
백령도,2024-11-26 04:00,9.1,5.0,290.0,86.0,9.9,6.8,1005.2,1009.6,10.0,7.0,4848.0,8.3
백령도,2024-11-26 05:00,8.4,10.6,290.0,79.0,8.7,4.9,1005.3,1009.7,10.0,8.0,4276.0,7.1
백령도,2024-11-26 06:00,7.7,10.2,290.0,74.0,7.7,3.3,1006.0,1010.4,6.0,6.0,4200.0,6.2
백령도,2024-11-26 07:00,7.6,9.0,320.0,67.0,7.0,1.8,1006.1,1010.5,8.0,8.0,4490.0,5.8
백령도,2024-11-26 08:00,5.1,8.1,270.0,85.0,7.4,2.7,1007.5,1011.9,10.0,8.0,388.0,5.3
백령도,2024-11-26 09:00,5.4,8.0,320.0,83.0,7.4,2.7,1007.8,1012.2,10.0,8.0,3902.0,5.6
백령도,2024-11-26 10:00,4.3,4.8,270.0,84.0,7.0,1.8,1008.0,1012.5,10.0,7.0,4361.0,5.9
백령도,2024-11-26 11:00,5.4,8.5,290.0,74.0,6.6,1.1,1008.3,1012.7,8.0,8.0,3973.0,6.2
백령도,2024-11-26 12:00,4.6,8.8,290.0,80.0,6.8,1.4,1008.2,1012.6,10.0,8.0,2454.0,3.9
백령도,2024-11-26 13:00,5.1,8.8,290.0,82.0,7.2,2.2,1008.2,1012.6,10.0,8.0,3425.0,10.2
백령도,2024-11-26 14:00,5.0,9.1,320.0,69.0,6.0,-0.2,1007.7,1012.1,10.0,8.0,4602.0,5.3
백령도,2024-11-26 15:00,4.1,8.4,320.0,72.0,5.9,-0.5,1008.0,1012.5,10.0,8.0,2650.0,5.1
백령도,2024-11-26 16:00,4.1,7.7,320.0,73.0,6.0,-0.3,1008.3,1012.8,10.0,8.0,4853.0,4.6
백령도,2024-11-26 17:00,2.2,3.9,290.0,92.0,6.6,1.0,1008.2,1012.7,10.0,7.0,2992.0,2.9
백령도,2024-11-26 18:00,3.1,5.3,290.0,80.0,6.1,0.0,1008.3,1012.8,10.0,7.0,4970.0,2.9
백령도,2024-11-26 19:00,3.3,6.5,290.0,83.0,6.4,0.6,1008.3,1012.8,8.0,8.0,4836.0,2.7
백령도,2024-11-26 20:00,1.3,7.2,270.0,89.0,6.0,-0.3,1008.7,1013.2,10.0,9.0,1958.0,1.2
백령도,2024-11-26 21:00,2.2,8.6,290.0,91.0,6.5,0.8,1008.2,1012.7,10.0,8.0,2606.0,1.8
백령도,2024-11-26 22:00,2.9,11.3,320.0,74.0,5.6,-1.2,1008.1,1012.6,10.0,8.0,4445.0,1.8
백령도,2024-11-26 23:00,2.8,8.2,270.0,65.0,4.9,-3.1,1007.6,1012.1,10.0,8.0,4958.0,1.7
백령도,2024-11-27 00:00,2.4,9.3,290.0,67.0,4.9,-3.1,1007.3,1011.8,10.0,8.0,2151.0,1.4
백령도,2024-11-27 01:00,2.5,8.9,290.0,70.0,5.1,-2.4,1006.7,1011.2,10.0,8.0,3549.0,1.2
백령도,2024-11-27 02:00,2.6,7.6,290.0,52.0,3.8,-6.2,1006.3,1010.8,10.0,9.0,4439.0,1.2
백령도,2024-11-27 03:00,0.6,7.5,320.0,89.0,5.7,-1.0,1006.4,1010.9,10.0,9.0,376.0,0.6
백령도,2024-11-27 04:00,0.4,8.8,320.0,86.0,5.4,-1.6,1006.6,1011.1,10.0,8.0,774.0,0.1
백령도,2024-11-27 05:00,1.3,8.7,320.0,55.0,3.7,-6.7,1005.9,1010.4,10.0,7.0,5000.0,-0.4
백령도,2024-11-27 06:00,1.0,7.9,290.0,54.0,3.6,-7.2,1006.4,1010.9,10.0,7.0,2989.0,-0.4
백령도,2024-11-27 07:00,-0.6,6.7,340.0,91.0,5.4,-1.8,1006.3,1010.8,10.0,8.0,148.0,-0.6
백령도,2024-11-27 08:00,0.1,7.0,320.0,85.0,5.2,-2.1,1006.1,1010.6,10.0,9.0,1272.0,0.1
백령도,2024-11-27 09:00,0.0,5.1,270.0,90.0,5.5,-1.4,1006.2,1010.7,10.0,8.0,316.0,0.4
백령도,2024-11-27 10:00,1.0,8.8,320.0,74.0,4.9,-3.1,1006.2,1010.7,10.0,8.0,2126.0,0.6
백령도,2024-11-27 11:00,2.0,8.6,320.0,60.0,4.2,-4.9,1005.7,1010.2,9.0,7.0,4933.0,1.0
백령도,2024-11-27 12:00,1.5,10.1,320.0,62.0,4.2,-5.0,1005.8,1010.3,9.0,7.0,4613.0,1.0
백령도,2024-11-27 13:00,1.7,8.5,320.0,67.0,4.6,-3.7,1005.3,1009.8,9.0,7.0,3375.0,1.2
백령도,2024-11-27 14:00,1.7,9.9,320.0,65.0,4.5,-4.1,1005.0,1009.5,9.0,7.0,4164.0,1.3
백령도,2024-11-27 15:00,0.7,7.8,290.0,84.0,5.4,-1.7,1005.3,1009.8,10.0,8.0,3349.0,0.2
백령도,2024-11-27 16:00,1.4,7.4,290.0,79.0,5.4,-1.8,1005.1,1009.6,10.0,8.0,3804.0,0.2
백령도,2024-11-27 17:00,0.1,7.9,270.0,86.0,5.3,-1.9,1005.4,1009.9,10.0,8.0,552.0,0.4
백령도,2024-11-27 18:00,0.3,8.3,270.0,91.0,5.7,-1.0,1005.8,1010.3,10.0,9.0,145.0,0.4
백령도,2024-11-27 19:00,1.4,10.2,290.0,77.0,5.2,-2.1,1005.9,1010.4,10.0,8.0,2800.0,0.4
백령도,2024-11-27 20:00,2.2,9.0,290.0,72.0,5.2,-2.3,1006.0,1010.5,10.0,8.0,3587.0,0.3
백령도,2024-11-27 21:00,2.6,9.8,320.0,75.0,5.6,-1.3,1006.3,1010.8,10.0,7.0,3541.0,0.3
백령도,2024-11-27 22:00,3.1,9.8,290.0,67.0,5.1,-2.4,1006.1,1010.6,10.0,8.0,2678.0,0.3
백령도,2024-11-27 23:00,2.1,6.4,270.0,81.0,5.8,-0.8,1006.2,1010.7,10.0,7.0,1685.0,0.2
백령도,2024-11-28 00:00,2.3,9.8,320.0,83.0,6.0,-0.2,1006.0,1010.5,10.0,8.0,2358.0,0.2
백령도,2024-11-28 01:00,1.5,8.3,320.0,88.0,6.0,-0.2,1005.9,1010.4,10.0,8.0,1070.0,0.2
백령도,2024-11-28 02:00,3.0,5.1,290.0,69.0,5.2,-2.1,1005.1,1009.6,10.0,7.0,3315.0,0.2
백령도,2024-11-28 03:00,2.6,4.2,290.0,81.0,6.0,-0.3,1004.8,1009.3,10.0,7.0,4427.0,0.5
백령도,2024-11-28 04:00,2.9,6.1,320.0,81.0,6.1,0.0,1004.3,1008.8,10.0,8.0,2814.0,0.3
백령도,2024-11-28 05:00,2.7,4.9,340.0,89.0,6.6,1.0,1004.3,1008.8,10.0,9.0,2340.0,0.6
백령도,2024-11-28 06:00,3.6,6.7,320.0,71.0,5.6,-1.1,1003.7,1008.1,7.0,7.0,3401.0,0.4
백령도,2024-11-28 07:00,4.0,7.2,290.0,60.0,4.9,-3.0,1004.3,1008.7,8.0,8.0,3889.0,1.0
백령도,2024-11-28 08:00,4.0,7.1,320.0,59.0,4.8,-3.3,1005.0,1009.4,9.0,9.0,3801.0,1.1
백령도,2024-11-28 09:00,3.5,8.1,320.0,61.0,4.8,-3.3,1005.7,1010.2,8.0,8.0,3679.0,1.9
백령도,2024-11-28 10:00,2.4,10.2,320.0,74.0,5.4,-1.7,1006.3,1010.8,9.0,9.0,2135.0,1.5
백령도,2024-11-28 11:00,3.4,9.1,320.0,64.0,5.0,-2.7,1006.2,1010.7,7.0,7.0,4204.0,4.1
백령도,2024-11-28 12:00,3.5,8.3,320.0,61.0,4.8,-3.3,1005.7,1010.2,8.0,8.0,4583.0,4.1
백령도,2024-11-28 13:00,3.5,8.9,320.0,66.0,5.2,-2.2,1005.3,1009.8,8.0,8.0,4567.0,5.9
백령도,2024-11-28 14:00,4.0,8.0,320.0,65.0,5.3,-1.9,1005.3,1009.7,9.0,9.0,4729.0,5.2
백령도,2024-11-28 15:00,4.2,8.4,320.0,55.0,4.5,-4.0,1005.4,1009.8,9.0,9.0,4672.0,3.5
백령도,2024-11-28 16:00,4.4,9.6,320.0,54.0,4.5,-4.1,1005.5,1009.9,9.0,9.0,4874.0,3.4
백령도,2024-11-28 17:00,3.5,8.0,320.0,68.0,5.4,-1.8,1006.2,1010.7,10.0,8.0,2812.0,2.0
백령도,2024-11-28 18:00,3.7,9.3,340.0,67.0,5.4,-1.8,1006.4,1010.9,10.0,8.0,2958.0,1.7
백령도,2024-11-28 19:00,4.3,6.4,340.0,58.0,4.8,-3.2,1007.4,1011.8,10.0,9.0,4306.0,2.2
백령도,2024-11-28 20:00,4.1,6.2,320.0,54.0,4.4,-4.3,1007.8,1012.3,10.0,8.0,4219.0,2.0
백령도,2024-11-28 21:00,4.0,7.5,320.0,52.0,4.2,-4.9,1007.9,1012.4,10.0,8.0,3621.0,2.0
백령도,2024-11-28 22:00,4.0,7.8,340.0,59.0,4.8,-3.3,1008.4,1012.9,10.0,8.0,3999.0,2.0
백령도,2024-11-28 23:00,3.2,6.0,340.0,66.0,5.1,-2.5,1009.0,1013.5,10.0,8.0,4071.0,1.8
백령도,2024-11-29 00:00,2.9,5.8,340.0,72.0,5.4,-1.6,1008.7,1013.2,10.0,8.0,1970.0,0.9
백령도,2024-11-29 01:00,2.8,5.8,340.0,72.0,5.4,-1.7,1008.5,1013.0,10.0,8.0,2336.0,1.2
백령도,2024-11-29 02:00,3.2,5.5,340.0,68.0,5.2,-2.1,1008.2,1012.7,9.0,9.0,3484.0,1.4
백령도,2024-11-29 03:00,4.0,4.1,340.0,56.0,4.5,-4.0,1008.0,1012.5,9.0,9.0,4599.0,1.8
백령도,2024-11-29 04:00,3.8,6.6,320.0,52.0,4.2,-5.1,1008.0,1012.5,7.0,7.0,5000.0,1.0
백령도,2024-11-29 05:00,3.8,5.6,340.0,44.0,3.5,-7.3,1008.0,1012.5,6.0,6.0,5000.0,0.8
백령도,2024-11-29 06:00,3.9,5.3,320.0,50.0,4.1,-5.5,1007.8,1012.3,6.0,6.0,4930.0,0.8
백령도,2024-11-29 07:00,3.7,3.1,320.0,51.0,4.1,-5.5,1007.8,1012.3,6.0,6.0,4935.0,-0.4
백령도,2024-11-29 08:00,4.4,3.8,290.0,50.0,4.2,-5.1,1008.0,1012.4,9.0,9.0,4814.0,1.2
백령도,2024-11-29 09:00,4.6,2.8,270.0,57.0,4.8,-3.2,1008.4,1012.8,10.0,8.0,4602.0,3.0
백령도,2024-11-29 10:00,4.6,2.8,250.0,75.0,6.3,0.5,1008.0,1012.4,7.0,7.0,4547.0,8.1
백령도,2024-11-29 11:00,3.4,4.6,320.0,86.0,6.7,1.2,1007.7,1012.2,10.0,8.0,660.0,3.5
백령도,2024-11-29 12:00,4.8,4.4,340.0,82.0,7.0,1.9,1006.7,1011.1,10.0,8.0,4723.0,5.5
백령도,2024-11-29 13:00,7.4,9.3,320.0,41.0,4.2,-5.0,1005.9,1010.3,7.0,7.0,4488.0,6.7
백령도,2024-11-29 14:00,8.1,7.4,320.0,41.0,4.4,-4.3,1005.4,1009.8,8.0,8.0,4796.0,9.3
백령도,2024-11-29 15:00,6.5,6.0,320.0,61.0,5.9,-0.4,1005.3,1009.7,10.0,8.0,3378.0,5.5
백령도,2024-11-29 16:00,8.5,5.9,290.0,46.0,5.1,-2.4,1004.9,1009.3,10.0,8.0,4920.0,6.3
백령도,2024-11-29 17:00,7.0,9.0,340.0,68.0,6.8,1.4,1005.9,1010.3,10.0,8.0,4202.0,4.8
백령도,2024-11-29 18:00,8.0,7.7,340.0,59.0,6.3,0.4,1006.4,1010.8,10.0,7.0,3938.0,5.0
백령도,2024-11-29 19:00,7.7,12.6,340.0,57.0,6.0,-0.2,1007.4,1011.8,10.0,6.0,4346.0,5.0
백령도,2024-11-29 20:00,7.0,12.0,340.0,44.0,4.4,-4.4,1008.7,1013.1,9.0,9.0,4877.0,4.5
백령도,2024-11-29 21:00,7.0,9.3,340.0,43.0,4.3,-4.7,1009.5,1013.9,8.0,8.0,4838.0,4.5
백령도,2024-11-29 22:00,7.0,7.8,340.0,43.0,4.3,-4.7,1010.1,1014.5,3.0,3.0,4945.0,3.8
백령도,2024-11-29 23:00,7.1,10.1,340.0,40.0,4.0,-5.6,1010.1,1014.5,1.0,1.0,4976.0,4.0
백령도,2024-11-30 00:00,7.3,6.1,340.0,42.0,4.3,-4.7,1010.1,1014.5,0.0,0.0,4850.0,3.3
백령도,2024-11-30 01:00,7.4,5.6,340.0,42.0,4.3,-4.7,1010.3,1014.7,0.0,0.0,5000.0,3.3
백령도,2024-11-30 02:00,8.0,6.3,320.0,43.0,4.6,-3.8,1010.3,1014.7,6.0,2.0,4991.0,4.0
백령도,2024-11-30 03:00,8.4,7.2,320.0,40.0,4.4,-4.4,1010.0,1014.4,2.0,2.0,5000.0,4.4
백령도,2024-11-30 04:00,8.5,5.5,320.0,44.0,4.9,-3.0,1009.9,1014.3,4.0,4.0,5000.0,3.9
백령도,2024-11-30 05:00,8.8,4.9,290.0,49.0,5.6,-1.3,1009.8,1014.2,8.0,8.0,5000.0,4.8
백령도,2024-11-30 06:00,8.2,2.6,270.0,56.0,6.1,0.0,1009.6,1014.0,7.0,7.0,5000.0,4.1
백령도,2024-11-30 07:00,8.4,1.9,270.0,59.0,6.5,0.8,1009.9,1014.3,10.0,8.0,3884.0,4.9
백령도,2024-11-30 08:00,6.7,2.4,20.0,88.0,8.6,4.8,1010.3,1014.7,10.0,3.0,1614.0,5.5
백령도,2024-11-30 09:00,7.0,2.6,230.0,86.0,8.6,4.8,1010.3,1014.7,10.0,8.0,3242.0,6.0
백령도,2024-11-30 10:00,7.8,0.2,0.0,84.0,8.8,5.2,1010.1,1014.5,10.0,8.0,3529.0,7.0
백령도,2024-11-30 11:00,10.4,3.0,270.0,73.0,9.2,5.7,1009.8,1014.2,9.0,9.0,2697.0,10.8
백령도,2024-11-30 12:00,11.8,7.7,270.0,70.0,9.6,6.4,1009.1,1013.4,7.0,7.0,3070.0,16.4
백령도,2024-11-30 13:00,11.4,7.7,250.0,71.0,9.5,6.3,1008.4,1012.7,7.0,4.0,2568.0,13.7
백령도,2024-11-30 14:00,12.4,6.0,270.0,67.0,9.6,6.4,1007.9,1012.2,5.0,5.0,2243.0,17.8
백령도,2024-11-30 15:00,11.5,6.3,290.0,71.0,9.6,6.4,1007.6,1011.9,6.0,6.0,2357.0,11.8
백령도,2024-11-30 16:00,11.6,6.1,290.0,59.0,8.0,3.8,1007.7,1012.0,4.0,4.0,4104.0,11.5
백령도,2024-11-30 17:00,11.3,5.4,290.0,59.0,7.8,3.5,1007.8,1012.1,2.0,2.0,4508.0,10.5
백령도,2024-11-30 18:00,11.1,5.3,320.0,51.0,6.7,1.3,1008.1,1012.4,0.0,0.0,5000.0,9.5
백령도,2024-11-30 19:00,10.8,3.7,320.0,57.0,7.4,2.6,1008.7,1013.1,0.0,0.0,4912.0,8.8
백령도,2024-11-30 20:00,9.9,1.7,320.0,56.0,6.8,1.5,1009.0,1013.4,0.0,0.0,4826.0,6.6
백령도,2024-11-30 21:00,9.5,0.7,360.0,61.0,7.2,2.3,1009.6,1014.0,0.0,0.0,4977.0,3.4
백령도,2024-11-30 22:00,8.7,0.0,0.0,67.0,7.5,2.9,1010.0,1014.4,0.0,0.0,4998.0,3.5
백령도,2024-11-30 23:00,9.0,0.1,0.0,66.0,7.5,2.9,1010.3,1014.7,0.0,0.0,5000.0,3.2
백령도,2024-12-01 00:00,9.5,0.0,0.0,64.0,7.6,3.0,1010.4,1014.8,3.0,0.0,4997.0,3.5
백령도,2024-12-01 01:00,8.0,2.3,90.0,87.0,9.3,5.9,1010.4,1014.8,2.0,0.0,2461.0,4.7
백령도,2024-12-01 02:00,7.2,2.8,90.0,89.0,9.0,5.5,1010.5,1014.9,3.0,0.0,2441.0,4.4
백령도,2024-12-01 03:00,7.3,3.2,90.0,84.0,8.5,4.7,1010.5,1014.9,4.0,0.0,3259.0,4.5
백령도,2024-12-01 04:00,7.1,3.4,90.0,86.0,8.7,4.9,1010.2,1014.6,3.0,0.0,2859.0,4.5
백령도,2024-12-01 05:00,7.5,3.5,110.0,80.0,8.2,4.2,1010.1,1014.5,4.0,0.0,3617.0,4.6
백령도,2024-12-01 06:00,7.8,2.9,110.0,79.0,8.3,4.3,1010.0,1014.4,8.0,0.0,3818.0,5.3
백령도,2024-12-01 07:00,7.6,2.5,140.0,85.0,8.8,5.2,1010.3,1014.7,7.0,0.0,2974.0,5.4
백령도,2024-12-01 08:00,7.9,3.3,140.0,84.0,8.9,5.3,1010.4,1014.8,8.0,3.0,2962.0,6.3
백령도,2024-12-01 09:00,7.6,4.2,140.0,88.0,9.2,5.7,1010.6,1015.0,9.0,0.0,2351.0,7.6
백령도,2024-12-01 10:00,7.4,4.0,140.0,91.0,9.3,6.0,1010.8,1015.2,9.0,2.0,1357.0,8.4
백령도,2024-12-01 11:00,7.1,5.1,140.0,94.0,9.4,6.1,1010.5,1014.9,9.0,9.0,611.0,8.2
백령도,2024-12-01 12:00,7.8,4.1,140.0,95.0,10.0,7.0,1009.8,1014.2,9.0,9.0,364.0,9.3
백령도,2024-12-01 13:00,8.1,3.7,140.0,95.0,10.2,7.3,1008.8,1013.2,8.0,8.0,355.0,10.6
백령도,2024-12-01 14:00,8.6,4.1,140.0,95.0,10.6,7.8,1008.2,1012.6,9.0,9.0,335.0,10.0
백령도,2024-12-01 15:00,8.8,4.5,140.0,94.0,10.6,7.8,1007.8,1012.2,10.0,10.0,384.0,10.2
백령도,2024-12-01 16:00,9.0,5.4,140.0,93.0,10.6,7.9,1007.1,1011.5,8.0,8.0,440.0,9.2
백령도,2024-12-01 17:00,9.3,5.2,140.0,93.0,10.9,8.2,1007.1,1011.5,9.0,9.0,383.0,8.8
백령도,2024-12-01 18:00,10.0,4.9,140.0,92.0,11.2,8.7,1007.0,1011.4,8.0,8.0,544.0,9.1
백령도,2024-12-01 19:00,10.2,4.6,140.0,93.0,11.6,9.1,1007.3,1011.7,2.0,2.0,470.0,8.7
백령도,2024-12-01 20:00,10.9,3.7,160.0,85.0,11.0,8.4,1007.3,1011.6,2.0,1.0,1866.0,8.2
백령도,2024-12-01 21:00,11.0,2.2,200.0,77.0,10.1,7.1,1007.0,1011.3,0.0,0.0,2123.0,7.5
백령도,2024-12-01 22:00,11.6,3.3,200.0,75.0,10.2,7.3,1007.1,1011.4,0.0,0.0,1511.0,8.8
백령도,2024-12-01 23:00,12.0,4.0,200.0,77.0,10.7,8.0,1007.2,1011.5,0.0,0.0,1243.0,9.7
백령도,2024-12-02 00:00,11.9,4.0,230.0,81.0,11.2,8.7,1007.2,1011.5,0.0,0.0,1141.0,9.8
백령도,2024-12-02 01:00,11.8,3.4,230.0,82.0,11.3,8.8,1007.1,1011.4,0.0,0.0,1192.0,9.4
백령도,2024-12-02 02:00,12.3,5.5,230.0,79.0,11.2,8.7,1006.8,1011.1,0.0,0.0,1593.0,10.3
백령도,2024-12-02 03:00,12.3,4.8,230.0,81.0,11.6,9.1,1007.0,1011.3,0.0,0.0,1683.0,11.1
백령도,2024-12-02 04:00,12.0,5.2,250.0,86.0,12.0,9.7,1007.0,1011.3,0.0,0.0,1471.0,10.3
백령도,2024-12-02 05:00,12.0,4.0,270.0,89.0,12.4,10.2,1006.9,1011.2,0.0,0.0,1002.0,10.8
백령도,2024-12-02 06:00,11.1,3.3,270.0,83.0,10.9,8.3,1007.2,1011.5,0.0,0.0,767.0,8.8
백령도,2024-12-02 07:00,10.0,7.4,360.0,83.0,10.2,7.2,1008.0,1012.4,5.0,5.0,746.0,8.8
백령도,2024-12-02 08:00,8.9,7.0,360.0,82.0,9.3,5.9,1008.8,1013.2,9.0,9.0,899.0,8.3
백령도,2024-12-02 09:00,8.2,8.6,340.0,77.0,8.3,4.3,1009.8,1014.2,9.0,9.0,1424.0,8.3
백령도,2024-12-02 10:00,8.1,8.6,340.0,70.0,7.5,2.9,1011.0,1015.4,6.0,6.0,2501.0,9.8
백령도,2024-12-02 11:00,7.4,9.8,340.0,69.0,7.1,2.0,1011.7,1016.1,5.0,5.0,3238.0,9.2
백령도,2024-12-02 12:00,6.5,10.4,340.0,67.0,6.5,0.8,1012.3,1016.7,7.0,7.0,3856.0,9.0
백령도,2024-12-02 13:00,6.2,8.6,340.0,64.0,6.1,-0.1,1012.5,1016.9,7.0,7.0,3645.0,10.7
백령도,2024-12-02 14:00,5.3,9.4,340.0,65.0,5.8,-0.7,1012.9,1017.4,6.0,6.0,3995.0,9.4
백령도,2024-12-02 15:00,4.6,10.0,340.0,61.0,5.2,-2.2,1013.2,1017.7,5.0,5.0,4045.0,7.0
백령도,2024-12-02 16:00,4.4,11.4,340.0,43.0,3.6,-7.1,1013.8,1018.3,2.0,2.0,4764.0,6.3
백령도,2024-12-02 17:00,3.9,11.9,340.0,52.0,4.2,-5.0,1014.4,1018.9,2.0,2.0,4798.0,3.5
백령도,2024-12-02 18:00,3.6,11.1,340.0,56.0,4.4,-4.3,1015.2,1019.7,4.0,4.0,4507.0,2.5
백령도,2024-12-02 19:00,3.6,9.6,340.0,60.0,4.8,-3.4,1015.8,1020.3,4.0,4.0,4849.0,2.6
백령도,2024-12-02 20:00,3.3,11.2,340.0,53.0,4.1,-5.3,1016.4,1020.9,4.0,4.0,4957.0,2.2
백령도,2024-12-02 21:00,3.0,10.5,360.0,53.0,4.0,-5.6,1016.7,1021.2,0.0,0.0,4962.0,1.8
백령도,2024-12-02 22:00,2.7,11.4,340.0,50.0,3.7,-6.7,1017.4,1021.9,2.0,1.0,4659.0,1.5
백령도,2024-12-02 23:00,2.5,11.0,360.0,51.0,3.7,-6.6,1017.8,1022.3,0.0,0.0,4787.0,1.2
백령도,2024-12-03 00:00,2.0,10.5,360.0,55.0,3.9,-6.1,1018.0,1022.5,3.0,3.0,4804.0,0.8
백령도,2024-12-03 01:00,1.6,9.4,360.0,51.0,3.5,-7.4,1018.7,1023.3,4.0,4.0,4550.0,0.4
백령도,2024-12-03 02:00,1.3,8.0,360.0,57.0,3.8,-6.2,1019.0,1023.6,5.0,3.0,4625.0,0.2
백령도,2024-12-03 03:00,0.9,6.6,360.0,57.0,3.7,-6.6,1019.6,1024.2,7.0,4.0,4677.0,-0.3
백령도,2024-12-03 04:00,0.7,6.4,360.0,52.0,3.3,-8.0,1019.3,1023.9,8.0,2.0,4899.0,-0.7
백령도,2024-12-03 05:00,0.6,5.9,360.0,51.0,3.3,-8.3,1018.9,1023.5,8.0,0.0,4918.0,-0.8
백령도,2024-12-03 06:00,0.7,5.0,360.0,49.0,3.1,-8.8,1018.9,1023.5,8.0,0.0,4939.0,-0.6
백령도,2024-12-03 07:00,0.3,3.3,20.0,47.0,2.9,-9.7,1020.0,1024.6,8.0,0.0,4998.0,-1.5
백령도,2024-12-03 08:00,0.6,3.3,20.0,45.0,2.9,-9.9,1020.2,1024.8,7.0,0.0,5000.0,-0.8
백령도,2024-12-03 09:00,1.2,2.1,20.0,39.0,2.6,-11.2,1020.3,1024.9,4.0,0.0,4870.0,1.9
백령도,2024-12-03 10:00,2.3,2.1,70.0,36.0,2.6,-11.2,1020.7,1025.2,5.0,2.0,4903.0,9.7
백령도,2024-12-03 11:00,3.1,1.4,20.0,37.0,2.8,-10.2,1021.0,1025.5,6.0,3.0,4937.0,11.6
백령도,2024-12-03 12:00,4.0,0.9,70.0,38.0,3.1,-9.0,1020.5,1025.0,4.0,4.0,4682.0,16.0
백령도,2024-12-03 13:00,4.3,2.5,340.0,54.0,4.5,-4.2,1019.4,1023.9,8.0,8.0,4930.0,7.9
백령도,2024-12-03 14:00,4.3,3.1,290.0,61.0,5.1,-2.5,1018.7,1023.2,9.0,9.0,4610.0,6.8
백령도,2024-12-03 15:00,3.8,5.5,320.0,78.0,6.2,0.3,1018.2,1022.7,10.0,9.0,1966.0,2.6
백령도,2024-12-03 16:00,3.7,4.5,250.0,80.0,6.3,0.5,1017.9,1022.4,8.0,8.0,4922.0,2.5
백령도,2024-12-03 17:00,3.4,1.9,230.0,87.0,6.8,1.4,1017.6,1022.1,9.0,9.0,4496.0,2.6
백령도,2024-12-03 18:00,3.8,3.9,270.0,85.0,6.8,1.5,1017.5,1022.0,8.0,8.0,4930.0,2.0
백령도,2024-12-03 19:00,4.4,4.4,340.0,85.0,7.1,2.0,1017.7,1022.2,10.0,7.0,1583.0,2.9
백령도,2024-12-03 20:00,3.9,2.4,250.0,90.0,7.3,2.4,1017.5,1022.0,10.0,8.0,4367.0,3.0
백령도,2024-12-03 21:00,6.6,6.6,320.0,62.0,6.1,-0.1,1017.2,1021.7,10.0,8.0,3540.0,3.7
백령도,2024-12-03 22:00,6.9,5.7,340.0,53.0,5.3,-2.0,1017.7,1022.2,8.0,8.0,4296.0,5.5
백령도,2024-12-03 23:00,6.8,8.2,320.0,46.0,4.5,-4.0,1017.9,1022.4,7.0,7.0,4214.0,5.2
백령도,2024-12-04 00:00,6.4,5.5,340.0,44.0,4.2,-4.9,1018.3,1022.8,4.0,4.0,4375.0,4.5
백령도,2024-12-04 01:00,6.0,7.5,340.0,50.0,4.7,-3.6,1018.5,1023.0,4.0,3.0,4688.0,4.3
백령도,2024-12-04 02:00,3.3,4.0,70.0,77.0,6.0,-0.3,1019.0,1023.5,3.0,3.0,3532.0,1.3
