지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
100,대관령,2024-09-23 22:00,10.1,,,9.0,0.0,,0.0,,95.0,,11.7,9.3,932.9,,1022.7,,,9.0,,9.0,,,0.0,0.0,,,12.9,,,,,
100,대관령,2024-09-23 23:00,8.6,,,9.0,0.0,,0.0,,96.0,,10.6,7.9,932.7,,1023.1,,,9.0,,9.0,,,0.0,0.0,,,11.5,,,,,
100,대관령,2024-09-24 00:00,8.3,,,9.0,0.0,,0.0,,97.0,,10.6,7.8,932.6,,1023.2,,,9.0,,9.0,,,0.0,0.0,,,11.8,,,,,
100,대관령,2024-09-24 01:00,8.3,,,,0.0,,0.0,,97.0,,10.6,7.8,932.5,,1023.1,,,9.0,,9.0,,,2.0,2.0,,,12.3,,,,,
100,대관령,2024-09-24 02:00,7.9,,,,0.0,,0.0,,97.0,,10.3,7.4,932.4,,1022.7,,,9.0,,9.0,,,3.0,3.0,,,12.6,,,,,
100,대관령,2024-09-24 03:00,7.5,,,,0.2,,0.0,,97.0,,10.0,7.0,932.2,,1022.7,,,9.0,,9.0,,,8.0,8.0,,,12.3,,,,,
100,대관령,2024-09-24 04:00,7.4,,,,0.1,,0.0,,97.0,,9.9,6.9,932.0,,1022.5,,,9.0,,9.0,,,3.0,3.0,,,12.3,,,,,
100,대관령,2024-09-24 05:00,7.0,,,,0.5,,360.0,,97.0,,9.7,6.5,932.1,,1022.8,,,9.0,,9.0,,,7.0,7.0,,,12.1,,,,,
100,대관령,2024-09-24 06:00,6.7,,,,0.1,,0.0,,97.0,,9.5,6.2,932.1,,1022.9,,,9.0,,9.0,,,9.0,9.0,,,11.8,,,,,
100,대관령,2024-09-24 07:00,6.5,,,,0.0,,0.0,,97.0,,9.3,6.0,932.1,,1023.0,,0.0,,0.06,,,,6.0,6.0,,,12.2,,,,,
100,대관령,2024-09-24 08:00,6.8,,,,0.3,,0.0,,97.0,,9.5,6.3,932.3,,1023.1,,0.0,,0.27,,,,7.0,7.0,,,13.0,,,,,
100,대관령,2024-09-24 09:00,9.1,,,,0.1,,0.0,,97.0,,11.2,8.6,932.2,,1022.4,,0.7,,0.91,,,,0.0,0.0,,,15.9,,,,,
100,대관령,2024-09-24 10:00,14.7,,,,0.3,,0.0,,95.0,,15.9,13.9,932.2,,1020.2,,0.9,,1.49,,,,0.0,0.0,,,20.8,,,,,
100,대관령,2024-09-24 11:00,17.3,,,,2.0,,140.0,,61.0,,11.9,9.6,931.9,,1018.5,,1.0,,2.74,,,,0.0,0.0,,,25.1,,,,,
100,대관령,2024-09-24 12:00,17.9,,,,1.9,,70.0,,65.0,,13.3,11.2,931.5,,1017.7,,1.0,,3.02,,,,1.0,1.0,,,28.1,,,,,
100,대관령,2024-09-24 13:00,18.0,,,,3.0,,90.0,,71.0,,14.6,12.6,930.7,,1016.8,,1.0,,3.08,,,,1.0,1.0,,,29.3,,,,,
100,대관령,2024-09-24 14:00,17.9,,,,3.9,,110.0,,74.0,,15.1,13.1,930.3,,1016.4,,1.0,,2.97,,,,2.0,1.0,,6.0,29.0,,,,,
100,대관령,2024-09-24 15:00,16.7,,,,3.8,,90.0,,77.0,,14.6,12.6,930.0,,1016.7,,1.0,,2.53,,,,7.0,1.0,,6.0,27.5,,,,,
100,대관령,2024-09-24 16:00,16.6,,,,3.5,,90.0,,80.0,,15.1,13.1,930.1,,1016.9,,1.0,,1.95,,,,4.0,2.0,,3.0,25.4,,,,,
100,대관령,2024-09-24 17:00,15.8,,,,3.4,,90.0,,82.0,,14.7,12.7,930.2,,1017.4,,1.0,,1.19,,,,0.0,0.0,,,20.2,,,,,
100,대관령,2024-09-24 18:00,14.8,,,,3.0,,90.0,,89.0,,14.9,12.9,930.2,,1017.9,,1.0,,0.43,,,,8.0,2.0,,2.0,17.8,,,,,
100,대관령,2024-09-24 19:00,14.2,,,,1.9,,90.0,,93.0,,15.0,13.0,930.4,,1018.5,,0.0,,0.01,,,,9.0,9.0,,2.0,17.1,,,,,
100,대관령,2024-09-24 20:00,14.1,,,,1.6,,110.0,,93.0,,14.9,12.9,930.8,,1019.0,,,9.0,,9.0,,,9.0,9.0,,2.0,16.8,,,,,
100,대관령,2024-09-24 21:00,13.8,,,,1.0,,110.0,,94.0,,14.8,12.8,930.9,,1019.2,,,9.0,,9.0,,,9.0,9.0,,2.0,16.7,,,,,
100,대관령,2024-09-24 22:00,13.6,,,,0.3,,0.0,,95.0,,14.8,12.8,930.6,,1019.0,,,9.0,,9.0,,,2.0,2.0,,1.0,16.3,,,,,
100,대관령,2024-09-24 23:00,13.6,,,,1.2,,360.0,,95.0,,14.8,12.8,930.4,,1018.8,,,9.0,,9.0,,,2.0,2.0,,1.0,16.2,,,,,
100,대관령,2024-09-25 00:00,13.1,,,,1.2,,360.0,,96.0,,14.4,12.4,930.4,,1019.1,,,9.0,,9.0,,,2.0,2.0,,,16.0,,,,,
100,대관령,2024-09-25 01:00,12.5,,,,1.5,,360.0,,97.0,,14.0,12.0,930.4,,1018.8,,,9.0,,9.0,,,0.0,0.0,,,15.6,,,,,
100,대관령,2024-09-25 02:00,12.0,,,,1.9,,360.0,,97.0,,13.6,11.5,930.1,,1018.7,,,9.0,,9.0,,,0.0,0.0,,,15.5,,,,,
100,대관령,2024-09-25 03:00,11.3,,,,0.9,,360.0,,97.0,,12.9,10.8,929.9,,1018.8,,,9.0,,9.0,,,0.0,0.0,,,15.1,,,,,
100,대관령,2024-09-25 04:00,11.5,,,,1.0,,360.0,,97.0,,13.1,11.0,929.8,,1018.6,,,9.0,,9.0,,,0.0,0.0,,,15.0,,,,,
100,대관령,2024-09-25 05:00,11.3,,,,1.4,,360.0,,97.0,,12.9,10.8,929.9,,1018.8,,,9.0,,9.0,,,4.0,4.0,,,14.8,,,,,
100,대관령,2024-09-25 06:00,10.8,,,,0.9,,360.0,,97.0,,12.5,10.3,929.9,,1019.1,,,9.0,,9.0,,,5.0,5.0,,,14.6,,,,,
100,대관령,2024-09-25 07:00,11.2,,,,0.7,,360.0,,97.0,,12.9,10.7,929.9,,1018.9,,0.0,,0.05,,,,8.0,8.0,,,15.0,,,,,
100,대관령,2024-09-25 08:00,11.9,,,,0.5,,290.0,,97.0,,13.5,11.4,930.2,,1018.9,,0.0,,0.3,,,,9.0,9.0,,,16.2,,,,,
100,대관령,2024-09-25 09:00,14.4,,,,0.2,,0.0,,97.0,,15.9,13.9,930.2,,1018.2,,0.3,,0.72,,,,9.0,9.0,,16.0,18.5,,,,,
100,대관령,2024-09-25 10:00,17.7,,,,0.5,,320.0,,91.0,,18.4,16.2,930.6,,1016.9,,0.6,,1.18,,,,9.0,9.0,,16.0,21.6,,,,,
100,대관령,2024-09-25 11:00,19.1,,,,1.6,,250.0,,82.0,,18.1,15.9,930.7,,1017.1,,0.0,,1.08,,,,10.0,10.0,,15.0,22.8,,,,,
100,대관령,2024-09-25 12:00,21.3,,,,1.0,,320.0,,70.0,,17.6,15.5,929.9,,1015.1,,0.5,,1.82,,,,7.0,7.0,,15.0,26.5,,,,,
100,대관령,2024-09-25 13:00,22.2,,,,1.2,,340.0,,61.0,,16.3,14.3,929.1,,1013.8,,1.0,,2.19,,,,7.0,4.0,,8.0,27.2,,,,,
100,대관령,2024-09-25 14:00,20.5,,,,2.7,,110.0,,81.0,,19.5,17.1,928.6,,1014.1,,0.6,,1.39,,,,8.0,8.0,,9.0,25.3,,,,,
100,대관령,2024-09-25 15:00,21.7,,,,2.6,,110.0,,69.0,,17.8,15.7,928.2,,1013.0,,0.7,,1.49,,,,7.0,7.0,,9.0,28.4,,,,,
100,대관령,2024-09-25 16:00,20.6,,,,2.4,,110.0,,74.0,,17.8,15.7,928.0,,1013.4,,0.9,,1.27,,,,0.0,0.0,,,25.1,,,,,
100,대관령,2024-09-25 17:00,18.8,,,,2.6,,110.0,,87.0,,18.8,16.5,928.0,,1014.3,,0.2,,0.3,,,,6.0,6.0,,13.0,21.5,,,,,
100,대관령,2024-09-25 18:00,18.2,,,,0.9,,360.0,,89.0,,18.5,16.3,928.5,,1015.2,,0.0,,0.13,,,,7.0,5.0,,9.0,20.1,,,,,
100,대관령,2024-09-25 19:00,17.0,,,,0.9,,290.0,,93.0,,17.9,15.8,928.8,,1015.2,,0.0,,0.0,,,,3.0,2.0,,11.0,18.1,,,,,
100,대관령,2024-09-25 20:00,15.8,,,,0.8,,360.0,,95.0,,16.9,14.9,928.9,,1016.0,,,9.0,,9.0,,,8.0,2.0,,20.0,17.3,,,,,
100,대관령,2024-09-25 21:00,15.5,,,,0.2,,0.0,,96.0,,16.8,14.8,929.0,,1016.3,,,9.0,,9.0,,,8.0,8.0,,21.0,17.2,,,,,
100,대관령,2024-09-25 22:00,14.8,,,,0.4,,0.0,,96.0,,16.1,14.1,929.0,,1016.6,,,9.0,,9.0,,,8.0,8.0,,21.0,16.2,,,,,
100,대관령,2024-09-25 23:00,14.3,,,,0.9,,340.0,,96.0,,15.6,13.6,928.8,,1016.7,,,9.0,,9.0,,,6.0,6.0,,22.0,15.7,,,,,
100,대관령,2024-09-26 00:00,14.3,,,,0.4,,0.0,,97.0,,15.8,13.8,928.9,,1016.8,,,9.0,,9.0,,,9.0,7.0,,,15.3,,,,,
100,대관령,2024-09-26 01:00,14.1,,,,1.3,,250.0,,97.0,,15.6,13.6,928.8,,1016.8,,,9.0,,9.0,,,7.0,7.0,,22.0,15.3,,,,,
100,대관령,2024-09-26 02:00,13.6,,,,1.8,,340.0,,97.0,,15.1,13.1,928.4,,1016.6,,,9.0,,9.0,,,7.0,7.0,,23.0,14.8,,,,,
100,대관령,2024-09-26 03:00,14.1,,,,1.2,,270.0,,97.0,,15.6,13.6,928.1,,1016.0,,,9.0,,9.0,,,6.0,6.0,,34.0,15.0,,,,,
100,대관령,2024-09-26 04:00,14.3,,,,0.8,,320.0,,97.0,,15.8,13.8,928.3,,1016.1,,,9.0,,9.0,,,10.0,1.0,,20.0,15.3,,,,,
100,대관령,2024-09-26 05:00,14.6,,,,0.4,,0.0,,97.0,,16.1,14.1,927.8,,1015.4,,,9.0,,9.0,,,9.0,3.0,,19.0,15.6,,,,,
100,대관령,2024-09-26 06:00,14.6,,,,0.4,,0.0,,97.0,,16.1,14.1,928.0,,1015.6,,,9.0,,9.0,,,7.0,7.0,,6.0,15.6,,,,,
100,대관령,2024-09-26 07:00,14.6,,,,0.0,,0.0,,97.0,,16.1,14.1,928.6,,1016.3,,0.0,,0.02,,,,10.0,7.0,,19.0,15.8,,,,,
100,대관령,2024-09-26 08:00,15.8,,,,0.0,,0.0,,97.0,,17.4,15.3,928.7,,1015.8,,0.1,,0.29,,,,8.0,8.0,,24.0,17.5,,,,,
100,대관령,2024-09-26 09:00,17.9,,,,0.3,,0.0,,92.0,,18.8,16.5,929.0,,1015.0,,0.4,,0.82,,,,8.0,8.0,,25.0,20.7,,,,,
100,대관령,2024-09-26 10:00,19.8,,,,1.0,,360.0,,83.0,,19.1,16.8,929.1,,1015.0,,0.7,,1.23,,,,9.0,8.0,,9.0,23.2,,,,,
100,대관령,2024-09-26 11:00,20.1,,0.0,,1.2,,270.0,,83.0,,19.5,17.1,928.8,,1014.5,,0.0,,0.96,,,,9.0,8.0,,7.0,23.5,,,,,
100,대관령,2024-09-26 12:00,20.6,,0.0,,2.5,,290.0,,78.0,,18.9,16.6,928.2,,1013.6,,0.3,,1.46,,,,7.0,7.0,,9.0,24.0,,,,,
100,대관령,2024-09-26 13:00,23.2,,,9.0,3.4,,250.0,,66.0,,18.6,16.4,927.5,,1012.4,,0.9,,2.82,,,,7.0,2.0,,7.0,28.6,,,,,
100,대관령,2024-09-26 14:00,22.5,,,9.0,4.7,,270.0,,64.0,,17.4,15.3,927.3,,1011.7,,0.9,,2.69,,,,7.0,2.0,,9.0,27.2,,,,,
100,대관령,2024-09-26 15:00,23.8,,,9.0,1.9,,270.0,,62.0,,18.2,16.0,926.9,,1011.5,,1.0,,2.28,,,,6.0,3.0,,22.0,28.7,,,,,
100,대관령,2024-09-26 16:00,19.2,,,9.0,3.0,,90.0,,87.0,,19.2,16.9,926.9,,1012.9,,0.9,,1.47,,,,6.0,6.0,,1.0,25.7,,,,,
100,대관령,2024-09-26 17:00,17.5,,,9.0,2.6,,110.0,,94.0,,18.8,16.5,927.1,,1013.1,,0.1,,0.32,,,,7.0,5.0,,61.0,22.0,,,,,
100,대관령,2024-09-26 18:00,16.9,,,9.0,2.2,,90.0,,95.0,,18.2,16.0,927.3,,1013.7,,0.0,,0.16,,,,6.0,6.0,,62.0,20.5,,,,,
100,대관령,2024-09-26 19:00,16.7,,,9.0,1.7,,110.0,,97.0,,18.4,16.2,927.6,,1014.1,,0.0,,0.01,,,,3.0,3.0,,16.0,19.5,,,,,
100,대관령,2024-09-26 20:00,16.7,,,9.0,1.4,,110.0,,97.0,,18.4,16.2,927.9,,1014.4,,,9.0,,9.0,,,3.0,3.0,,17.0,19.1,,,,,
100,대관령,2024-09-26 21:00,17.1,,,9.0,1.3,,140.0,,96.0,,18.6,16.4,928.0,,1014.3,,,9.0,,9.0,,,6.0,6.0,,3.0,18.6,,,,,
100,대관령,2024-09-26 22:00,15.9,,,9.0,0.4,,0.0,,95.0,,17.0,15.0,928.0,,1014.9,,,9.0,,9.0,,,2.0,2.0,,2.0,17.1,,,,,
100,대관령,2024-09-26 23:00,15.2,,,9.0,0.0,,0.0,,97.0,,16.7,14.7,928.0,,1015.3,,,9.0,,9.0,,,5.0,1.0,,2.0,15.8,,,,,
100,대관령,2024-09-27 00:00,14.1,,,9.0,0.0,,0.0,,97.0,,15.6,13.6,927.8,,1015.7,,,9.0,,9.0,,,5.0,1.0,,,15.1,,,,,
100,대관령,2024-09-27 01:00,14.3,,,,1.0,,110.0,,97.0,,15.8,13.8,927.9,,1015.7,,,9.0,,9.0,,,6.0,6.0,,12.0,15.6,,,,,
100,대관령,2024-09-27 02:00,14.5,,,,0.1,,0.0,,97.0,,16.0,14.0,927.7,,1015.4,,,9.0,,9.0,,,3.0,3.0,,16.0,15.6,,,,,
100,대관령,2024-09-27 03:00,14.6,,,,0.0,,0.0,,97.0,,16.1,14.1,927.2,,1014.8,,,9.0,,9.0,,,0.0,0.0,,,16.2,,,,,
100,대관령,2024-09-27 04:00,14.4,,,,0.7,,20.0,,97.0,,15.9,13.9,927.6,,1015.3,,,9.0,,9.0,,,6.0,6.0,,,16.5,,,,,
100,대관령,2024-09-27 05:00,14.1,,,,0.6,,50.0,,97.0,,15.6,13.6,927.5,,1015.4,,,9.0,,9.0,,,4.0,4.0,,,16.5,,,,,
100,대관령,2024-09-27 06:00,14.3,,,,0.8,,340.0,,97.0,,15.8,13.8,928.0,,1015.8,,,9.0,,9.0,,,6.0,6.0,,,16.5,,,,,
100,대관령,2024-09-27 07:00,14.5,,,,0.6,,360.0,,97.0,,16.0,14.0,928.5,,1016.2,,0.0,,0.0,,,,4.0,4.0,,61.0,16.7,,,,,
100,대관령,2024-09-27 08:00,15.3,,,,0.1,,0.0,,97.0,,16.8,14.8,928.8,,1016.1,,0.3,,0.29,,,,0.0,0.0,,,18.5,,,,,
100,대관령,2024-09-27 09:00,17.1,,,,0.6,,160.0,,96.0,,18.6,16.4,929.0,,1015.4,,0.7,,0.85,,,,6.0,6.0,,,20.6,,,,,
100,대관령,2024-09-27 10:00,19.5,,,,2.3,,140.0,,83.0,,18.8,16.5,929.2,,1015.2,,0.7,,1.45,,,,8.0,8.0,,7.0,24.7,,,,,
100,대관령,2024-09-27 11:00,18.5,,,,3.2,,110.0,,84.0,,17.8,15.7,929.2,,1015.8,,0.9,,1.95,,,,6.0,2.0,,9.0,24.5,,,,,
100,대관령,2024-09-27 12:00,20.2,,,,3.7,,110.0,,77.0,,18.2,16.0,928.9,,1014.6,,1.0,,3.03,,,,7.0,1.0,,66.0,29.6,,,,,
100,대관령,2024-09-27 13:00,20.5,,,,3.5,,110.0,,75.0,,18.1,15.9,928.6,,1014.1,,0.9,,3.02,,,,7.0,1.0,,8.0,30.6,,,,,
100,대관령,2024-09-27 14:00,19.5,,,,2.8,,70.0,,77.0,,17.4,15.3,928.4,,1014.4,,0.7,,2.26,,,,8.0,8.0,,6.0,27.3,,,,,
100,대관령,2024-09-27 15:00,18.7,,,,2.3,,50.0,,81.0,,17.4,15.3,928.6,,1015.0,,0.5,,1.14,,,,10.0,8.0,,4.0,24.7,,,,,
100,대관령,2024-09-27 16:00,17.8,,,,2.1,,140.0,,86.0,,17.5,15.4,928.8,,1014.8,,0.0,,0.61,,,,10.0,8.0,,4.0,23.0,,,,,
100,대관령,2024-09-27 17:00,15.9,,3.7,,1.0,,90.0,,93.0,,16.7,14.7,929.3,,1016.4,,0.0,,0.21,,,,10.0,7.0,,3.0,19.7,,,,,
100,대관령,2024-09-27 18:00,15.5,,7.0,,0.8,,200.0,,96.0,,16.8,14.8,929.7,,1017.0,,0.0,,0.03,,,,10.0,8.0,,2.0,18.2,,,,,
100,대관령,2024-09-27 19:00,15.6,,6.3,,0.1,,0.0,,97.0,,17.2,15.1,929.8,,1017.1,,0.0,,0.0,,,,10.0,9.0,,3.0,17.7,,,,,
100,대관령,2024-09-27 20:00,16.1,,4.1,,6.1,,70.0,,96.0,,17.5,15.4,930.2,,1017.3,,,9.0,,9.0,,,10.0,8.0,,6.0,17.3,,,,,
100,대관령,2024-09-27 21:00,16.0,,2.5,,4.0,,50.0,,95.0,,17.2,15.1,930.7,,1017.8,,,9.0,,9.0,,,10.0,9.0,,2.0,17.1,,,,,
100,대관령,2024-09-27 22:00,15.8,,2.2,,3.6,,70.0,,95.0,,16.9,14.9,930.9,,1018.2,,,9.0,,9.0,,,10.0,9.0,,6.0,16.8,,,,,
100,대관령,2024-09-27 23:00,15.5,,1.0,,3.0,,50.0,,96.0,,16.8,14.8,931.0,,1018.4,,,9.0,,9.0,,,10.0,9.0,,2.0,16.8,,,,,
100,대관령,2024-09-28 00:00,15.8,,0.7,,3.3,,50.0,,95.0,,16.9,14.9,930.9,,1018.2,,,9.0,,9.0,,,10.0,9.0,,,16.7,,,,,
100,대관령,2024-09-28 01:00,15.0,,0.2,,4.2,,20.0,,95.0,,16.1,14.1,931.0,,1018.7,,,9.0,,9.0,,,10.0,9.0,,4.0,16.3,,,,,
100,대관령,2024-09-28 02:00,15.0,,0.7,,4.8,,20.0,,96.0,,16.3,14.3,931.0,,1018.7,,,9.0,,9.0,,,10.0,9.0,,3.0,16.2,,,,,
100,대관령,2024-09-28 03:00,14.8,,0.6,,3.1,,50.0,,95.0,,16.0,14.0,931.2,,1019.0,,,9.0,,9.0,,,10.0,9.0,,5.0,16.1,,,,,
100,대관령,2024-09-28 04:00,14.1,,0.6,,4.9,,20.0,,95.0,,15.3,13.3,931.3,,1019.5,,,9.0,,9.0,,,9.0,9.0,,5.0,15.6,,,,,
100,대관령,2024-09-28 05:00,13.6,,0.1,,3.4,,70.0,,93.0,,14.4,12.4,932.2,,1020.8,,,9.0,,9.0,,,6.0,6.0,,6.0,15.2,,,,,
100,대관령,2024-09-28 06:00,13.6,,,9.0,2.1,,90.0,,93.0,,14.4,12.4,933.2,,1021.9,,,9.0,,9.0,,,6.0,6.0,,6.0,15.1,,,,,
100,대관령,2024-09-28 07:00,13.6,,,9.0,1.9,,90.0,,92.0,,14.3,12.3,933.7,,1022.4,,0.0,,0.03,,,,6.0,5.0,,5.0,14.6,,,,,
100,대관령,2024-09-28 08:00,14.8,,,9.0,2.0,,90.0,,87.0,,14.6,12.6,934.3,,1022.4,,0.4,,0.4,,,,1.0,1.0,,4.0,16.0,,,,,
100,대관령,2024-09-28 09:00,16.4,,,9.0,2.8,,90.0,,80.0,,14.9,12.9,934.6,,1021.9,,1.0,,1.4,,,,6.0,3.0,,5.0,20.0,,,,,
100,대관령,2024-09-28 10:00,16.7,,,9.0,2.0,,70.0,,79.0,,15.0,13.0,934.7,,1021.9,,0.4,,0.99,,,,7.0,7.0,,5.0,20.8,,,,,
100,대관령,2024-09-28 11:00,16.2,,,9.0,2.8,,90.0,,81.0,,14.9,12.9,934.8,,1022.2,,0.5,,1.65,,,,8.0,8.0,,5.0,21.7,,,,,
100,대관령,2024-09-28 12:00,16.4,,,9.0,4.0,,110.0,,79.0,,14.7,12.7,934.7,,1022.0,,0.2,,1.3,,,,9.0,7.0,,5.0,21.7,,,,,
100,대관령,2024-09-28 13:00,16.2,,,9.0,2.8,,90.0,,82.0,,15.1,13.1,934.2,,1021.6,,0.1,,0.94,,,,8.0,8.0,,5.0,20.7,,,,,
100,대관령,2024-09-28 14:00,16.6,,,9.0,2.6,,90.0,,79.0,,14.9,12.9,934.3,,1021.5,,0.2,,0.96,,,,8.0,8.0,,5.0,21.3,,,,,
100,대관령,2024-09-28 15:00,17.5,,,9.0,2.1,,90.0,,81.0,,16.1,14.1,934.1,,1020.8,,0.5,,1.37,,,,6.0,6.0,,5.0,23.5,,,,,
100,대관령,2024-09-28 16:00,16.6,,,9.0,3.6,,90.0,,82.0,,15.5,13.5,934.3,,1021.5,,0.7,,1.16,,,,7.0,7.0,,6.0,22.7,,,,,
100,대관령,2024-09-28 17:00,15.3,,,9.0,2.9,,90.0,,88.0,,15.3,13.3,934.5,,1022.4,,0.2,,0.53,,,,1.0,1.0,,5.0,19.1,,,,,
100,대관령,2024-09-28 18:00,14.8,,,9.0,1.5,,90.0,,89.0,,14.9,12.9,934.8,,1023.0,,0.6,,0.37,,,,0.0,0.0,,,17.7,,,,,
100,대관령,2024-09-28 19:00,13.6,,,9.0,0.8,,90.0,,92.0,,14.3,12.3,935.2,,1024.1,,0.0,,0.0,,,,3.0,2.0,,4.0,15.8,,,,,
100,대관령,2024-09-28 20:00,13.5,,,9.0,1.4,,90.0,,93.0,,14.3,12.3,935.9,,1024.9,,,9.0,,9.0,,,8.0,8.0,,5.0,15.3,,,,,
100,대관령,2024-09-28 21:00,13.3,,,9.0,0.8,,90.0,,95.0,,14.5,12.5,936.2,,1025.3,,,9.0,,9.0,,,6.0,6.0,,5.0,15.0,,,,,
100,대관령,2024-09-28 22:00,13.2,,,9.0,0.9,,70.0,,95.0,,14.4,12.4,936.0,,1025.2,,,9.0,,9.0,,,1.0,1.0,,4.0,15.0,,,,,
100,대관령,2024-09-28 23:00,14.1,,,9.0,0.8,,90.0,,94.0,,15.1,13.1,936.0,,1024.7,,,9.0,,9.0,,,9.0,9.0,,3.0,15.6,,,,,
100,대관령,2024-09-29 00:00,12.8,,,9.0,0.8,,110.0,,96.0,,14.1,12.1,935.6,,1024.4,,,9.0,,9.0,,,1.0,1.0,,,14.6,,,,,
100,대관령,2024-09-29 01:00,13.1,,,,0.8,,360.0,,96.0,,14.4,12.4,935.5,,1024.7,,,9.0,,9.0,,,10.0,10.0,,2.0,15.3,,,,,
100,대관령,2024-09-29 02:00,13.8,,,,0.3,,0.0,,96.0,,15.1,13.1,935.4,,1024.2,,,9.0,,9.0,,,10.0,10.0,,3.0,15.5,,,,,
100,대관령,2024-09-29 03:00,13.8,,,,0.5,,90.0,,95.0,,15.0,13.0,935.3,,1024.1,,,9.0,,9.0,,,9.0,9.0,,4.0,15.6,,,,,
100,대관령,2024-09-29 04:00,14.0,,,,0.7,,90.0,,94.0,,15.0,13.0,935.2,,1023.8,,,9.0,,9.0,,,4.0,4.0,,4.0,15.6,,,,,
100,대관령,2024-09-29 05:00,13.6,,,,0.6,,70.0,,94.0,,14.6,12.6,935.5,,1024.4,,,9.0,,9.0,,,8.0,8.0,,3.0,15.4,,,,,
100,대관령,2024-09-29 06:00,13.8,,,,1.3,,90.0,,94.0,,14.8,12.8,935.9,,1024.7,,,9.0,,9.0,,,0.0,0.0,,,15.3,,,,,
100,대관령,2024-09-29 07:00,14.1,,,,1.3,,140.0,,94.0,,15.1,13.1,936.5,,1025.2,,0.0,,0.01,,,,0.0,0.0,,,15.5,,,,,
100,대관령,2024-09-29 08:00,14.8,,,,1.7,,110.0,,93.0,,15.6,13.6,936.6,,1024.9,,0.0,,0.2,,,,7.0,7.0,,4.0,16.7,,,,,
100,대관령,2024-09-29 09:00,14.8,,,,2.0,,90.0,,92.0,,15.5,13.5,936.7,,1025.1,,0.0,,0.37,,,,9.0,9.0,,2.0,17.3,,,,,
100,대관령,2024-09-29 10:00,14.8,,0.2,,1.7,,110.0,,96.0,,16.1,14.1,936.6,,1024.9,,0.0,,0.28,,,,10.0,10.0,,,17.7,,,,,
100,대관령,2024-09-29 11:00,14.6,,0.0,,2.3,,90.0,,96.0,,15.9,13.9,936.1,,1024.5,,0.0,,0.42,,,,10.0,10.0,,57.0,17.8,,,,,
100,대관령,2024-09-29 12:00,15.2,,,9.0,2.4,,110.0,,96.0,,16.5,14.5,935.5,,1023.5,,0.0,,0.42,,,,9.0,9.0,,,18.5,,,,,
100,대관령,2024-09-29 13:00,16.4,,,9.0,1.7,,140.0,,91.0,,16.9,14.9,935.1,,1022.5,,0.1,,1.08,,,,9.0,9.0,,2.0,21.7,,,,,
100,대관령,2024-09-29 14:00,17.2,,,9.0,1.3,,70.0,,82.0,,16.0,14.0,934.8,,1021.7,,0.3,,1.12,,,,8.0,8.0,,3.0,21.6,,,,,
100,대관령,2024-09-29 15:00,18.1,,,9.0,2.2,,90.0,,81.0,,16.7,14.7,934.7,,1022.0,,0.8,,1.72,,,,6.0,6.0,,4.0,24.1,,,,,
100,대관령,2024-09-29 16:00,17.4,,,9.0,2.9,,90.0,,81.0,,16.0,14.0,934.2,,1020.9,,0.9,,1.7,,,,3.0,3.0,,3.0,23.7,,,,,
100,대관령,2024-09-29 17:00,16.2,,,9.0,2.1,,90.0,,88.0,,16.2,14.2,934.5,,1021.9,,0.7,,0.72,,,,0.0,0.0,,,19.8,,,,,
100,대관령,2024-09-29 18:00,14.8,,,9.0,0.6,,90.0,,92.0,,15.5,13.5,934.7,,1022.9,,0.4,,0.17,,,,0.0,0.0,,,17.0,,,,,
100,대관령,2024-09-29 19:00,14.1,,,9.0,1.1,,90.0,,95.0,,15.3,13.3,934.9,,1023.5,,0.0,,0.0,,,,0.0,0.0,,,15.3,,,,,
100,대관령,2024-09-29 20:00,14.1,,,9.0,1.2,,90.0,,95.0,,15.3,13.3,934.9,,1023.5,,,9.0,,9.0,,,0.0,0.0,,,14.8,,,,,
100,대관령,2024-09-29 21:00,11.6,,,9.0,0.8,,360.0,,96.0,,13.0,10.9,935.3,,1024.6,,,9.0,,9.0,,,0.0,0.0,,,13.1,,,,,
100,대관령,2024-09-29 22:00,10.5,,,9.0,0.0,,0.0,,97.0,,12.3,10.0,935.2,,1025.0,,,9.0,,9.0,,,0.0,0.0,,,12.1,,,,,
100,대관령,2024-09-29 23:00,10.6,,,9.0,1.3,,340.0,,97.0,,12.4,10.1,935.0,,1024.7,,,9.0,,9.0,,,0.0,0.0,,,12.6,,,,,
100,대관령,2024-09-30 00:00,10.3,,,9.0,0.1,,0.0,,97.0,,12.1,9.8,934.0,,1023.8,,,9.0,,9.0,,,0.0,0.0,,,12.8,,,,,
100,대관령,2024-09-30 01:00,8.5,,,,0.5,,290.0,,97.0,,10.7,8.0,933.8,,1024.4,,,9.0,,9.0,,,0.0,0.0,,,11.5,,,,,
